placeID,placeKind,officialName,prefecture,evidenceStatus,evidenceKind,evidenceProvider,evidenceURL,verifiedAt,notes
jp-kyoto-tourism-shrine-539,shrine,質美八幡宮,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/539,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-56,shrine,梨木神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/56,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-563,shrine,島田神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/563,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-564,shrine,大原神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/564,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-58,shrine,護王神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/58,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-581,shrine,元伊勢天岩戸神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/581,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-582,shrine,大江山鬼嶽稲荷神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/582,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-6012,shrine,天満宮の石燈籠,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/6012,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-185,shrine,吉田神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/185,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-602,shrine,元伊勢籠神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/602,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-616,shrine,板列八幡神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/616,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-619,shrine,新井崎神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/619,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-62,shrine,神泉苑（真言宗寺院）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/62,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-6221,shrine,ゑびす神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/6221,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-6222,shrine,元伊勢外宮豊受大神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/6222,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-626,shrine,出雲大社与謝分祠,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/626,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-628,shrine,八幡神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/628,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-631,shrine,金刀比羅神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/631,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-636,shrine,大宮賣神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/636,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-199,shrine,毘沙門堂,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/199,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-647,shrine,静神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/647,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-648,shrine,嶋児神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/648,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-692,shrine,由岐神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/692,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-743,shrine,愛宕山・愛宕神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/743,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-764,shrine,御香宮神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/764,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-7919,shrine,御栗栖神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/7919,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-8138,shrine,大宮神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8138,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-8139,shrine,茶宗明神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8139,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-8240,shrine,錦天満宮,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8240,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-84,shrine,建勲神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/84,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-226,shrine,三宅八幡宮,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/226,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-8646,shrine,天神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8646,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-8647,shrine,建藤神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8647,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-8648,shrine,大道神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/8648,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-883,shrine,浦嶋神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/883,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-9012,shrine,小倉神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9012,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-9486,shrine,熊野神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9486,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-9557,shrine,天神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9557,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-9559,shrine,棚倉孫神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9559,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-9560,shrine,酒屋神社,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9560,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-shrine-9562,shrine,咋岡神社（飯岡）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/9562,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-109,temple,高台寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/109,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-139,temple,子安塔,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/139,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-35,temple,六角堂（紫雲山頂法寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/35,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-354,temple,大念寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/354,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-36,temple,本能寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/36,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-363,temple,橋寺（放生院）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/363,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3674,temple,禅定寺宝物殿,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3674,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3834,temple,柳谷観音（楊谷寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3834,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3870,temple,国宝光明寺二王門,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3870,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-143,temple,方広寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/143,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3878,temple,明隆寺観音堂,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3878,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-393,temple,善法律寺（紅葉寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/393,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-394,temple,円福寺（達磨堂）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/394,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-3969,temple,宝積寺（宝寺）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/3969,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-4077,temple,観音寺（山崎聖天）,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/4077,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-416,temple,禅定寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/416,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
jp-kyoto-tourism-temple-419,temple,妙楽寺,京都府,confirmed,official_tourism,京都府観光連盟公式サイト,https://www.kyoto-kankou.or.jp/info_search/419,2026-07-22,自治体・観光協会・DMO等の公式観光案内への掲載を確認
